# Time is in days from January 1, 2009
# X and Y are in Finnish UTM km. 
"Time","X","Y","Z"
870.5,3651905.82,7177875.76,3651905.82+7177875.76i
870.583333333333,3651988.73,7177683.85,3651988.73+7177683.85i
870.666666666667,3652058.63,7177626.94,3652058.63+7177626.94i
870.75,3652090.94,7177642.16,3652090.94+7177642.16i
870.833333333333,3652165.88,7177645.62,3652165.88+7177645.62i
870.916666666667,3652157.47,7177635.27,3652157.47+7177635.27i
871,3652246.99,7177509.64,3652246.99+7177509.64i
871.083333333333,3651846.16,7177041.04,3651846.16+7177041.04i
871.166666666667,3651652.25,7175934.12,3651652.25+7175934.12i
871.25,3651647.71,7175921.48,3651647.71+7175921.48i
871.333333333333,3651726.28,7175955.53,3651726.28+7175955.53i
871.416666666667,3651686.63,7175722.68,3651686.63+7175722.68i
871.5,3651644.59,7175762.04,3651644.59+7175762.04i
871.583333333333,3651650.2,7175759.64,3651650.2+7175759.64i
871.666666666667,3651650.62,7175764.18,3651650.62+7175764.18i
871.75,3651661.91,7175766.99,3651661.91+7175766.99i
871.833333333333,3651646.8,7175762.45,3651646.8+7175762.45i
871.916666666667,3651652.22,7175765.19,3651652.22+7175765.19i
872,3651651.97,7175779.82,3651651.97+7175779.82i
872.083333333333,3651664.4,7175759.69,3651664.4+7175759.69i
872.166666666667,3651677.68,7175765.04,3651677.68+7175765.04i
872.25,3651670.11,7175743.77,3651670.11+7175743.77i
872.333333333333,3651719.63,7175690.84,3651719.63+7175690.84i
872.416666666667,3651723.88,7175685.3,3651723.88+7175685.3i
872.5,3651764.21,7175700.14,3651764.21+7175700.14i
872.583333333333,3651759.57,7175678.13,3651759.57+7175678.13i
872.666666666667,3651765.51,7175687.44,3651765.51+7175687.44i
872.75,3651768.66,7175680.83,3651768.66+7175680.83i
872.833333333333,3651772.71,7175682.01,3651772.71+7175682.01i
872.916666666667,3651768.13,7175681.31,3651768.13+7175681.31i
873,3651768.96,7175673.55,3651768.96+7175673.55i
873.083333333333,3651774.19,7175678.55,3651774.19+7175678.55i
873.166666666667,3651792.74,7175669.63,3651792.74+7175669.63i
873.25,3651785.48,7175670.58,3651785.48+7175670.58i
873.333333333333,3651798.55,7175657.62,3651798.55+7175657.62i
873.416666666667,3651766.1,7175693.01,3651766.1+7175693.01i
873.5,3651760.34,7175684.03,3651760.34+7175684.03i
873.583333333333,3651775.74,7175666.46,3651775.74+7175666.46i
873.666666666667,3651803.77,7175686.5,3651803.77+7175686.5i
873.75,3651789.71,7175667.05,3651789.71+7175667.05i
873.833333333333,3651791.37,7175669.66,3651791.37+7175669.66i
873.916666666667,3651791.24,7175669.35,3651791.24+7175669.35i
874,3651789.64,7175689.34,3651789.64+7175689.34i
874.083333333333,3651795.59,7175663.25,3651795.59+7175663.25i
874.166666666667,3652520.87,7176352.99,3652520.87+7176352.99i
874.25,3651699.54,7177123.38,3651699.54+7177123.38i
874.333333333333,3651436.52,7176931.66,3651436.52+7176931.66i
874.416666666667,3651381.65,7177498.29,3651381.65+7177498.29i
874.5,3651632.94,7178011.71,3651632.94+7178011.71i
874.583333333333,3651652.93,7178036.73,3651652.93+7178036.73i
874.666666666667,3651669.98,7178118.75,3651669.98+7178118.75i
874.75,3651715.29,7178148.78,3651715.29+7178148.78i
874.833333333333,3651734.42,7178148.31,3651734.42+7178148.31i
874.916666666667,3651763.85,7178142.42,3651763.85+7178142.42i
875,3651754.02,7178145.77,3651754.02+7178145.77i
875.083333333333,3651731.81,7178153.14,3651731.81+7178153.14i
875.166666666667,3651741.82,7178171.13,3651741.82+7178171.13i
875.25,3651844.61,7178631.57,3651844.61+7178631.57i
875.333333333333,3651655.36,7178694.6,3651655.36+7178694.6i
875.416666666667,3652160.09,7178722.55,3652160.09+7178722.55i
875.5,3652187.65,7178768.54,3652187.65+7178768.54i
875.583333333333,3652265.68,7178724.66,3652265.68+7178724.66i
875.666666666667,3652262.38,7178728.5,3652262.38+7178728.5i
875.75,3652299.21,7178675.5,3652299.21+7178675.5i
875.833333333333,3652305.58,7178760.43,3652305.58+7178760.43i
875.916666666667,3652341.15,7178738.99,3652341.15+7178738.99i
876,3652330.35,7178645.91,3652330.35+7178645.91i
876.083333333333,3652318.69,7178666.9,3652318.69+7178666.9i
876.166666666667,3652304.99,7178673.57,3652304.99+7178673.57i
876.25,3652188.74,7178685.72,3652188.74+7178685.72i
876.333333333333,3652209.19,7178677.87,3652209.19+7178677.87i
876.416666666667,3652212.54,7178681.38,3652212.54+7178681.38i
876.5,3652238.17,7178655.22,3652238.17+7178655.22i
876.583333333333,3652269.83,7178785.71,3652269.83+7178785.71i
876.666666666667,3652278.28,7178788.15,3652278.28+7178788.15i
876.75,3652278.13,7178772.73,3652278.13+7178772.73i
876.833333333333,3652276.73,7178778.94,3652276.73+7178778.94i
876.916666666667,3652172.58,7178834.66,3652172.58+7178834.66i
877,3652194.02,7178807.43,3652194.02+7178807.43i
877.083333333333,3652163.53,7178811.39,3652163.53+7178811.39i
877.166666666667,3652256.25,7178785.05,3652256.25+7178785.05i
877.25,3652239.42,7178793.72,3652239.42+7178793.72i
877.333333333333,3652344.37,7178707.22,3652344.37+7178707.22i
877.416666666667,3652333.71,7178678.9,3652333.71+7178678.9i
877.5,3652368.98,7178707.92,3652368.98+7178707.92i
877.583333333333,3652385.68,7178770.17,3652385.68+7178770.17i
877.666666666667,3652408.98,7178737.81,3652408.98+7178737.81i
877.75,3652416.9,7178709.93,3652416.9+7178709.93i
877.833333333333,3652388.74,7178731.88,3652388.74+7178731.88i
877.916666666667,3652419.59,7178685.69,3652419.59+7178685.69i
878,3652253.81,7178683.45,3652253.81+7178683.45i
878.083333333333,3652248.72,7178652,3652248.72+7178652i
878.166666666667,3652238.77,7178698.21,3652238.77+7178698.21i
878.25,3652184.55,7178678.9,3652184.55+7178678.9i
878.333333333333,3651971.39,7178717.62,3651971.39+7178717.62i
878.416666666667,3652052.07,7178784.74,3652052.07+7178784.74i
878.5,3651923.94,7178944.91,3651923.94+7178944.91i
878.583333333333,3652004.7,7178950.31,3652004.7+7178950.31i
878.666666666667,3651890.22,7179089.13,3651890.22+7179089.13i
878.75,3652159.11,7178857.91,3652159.11+7178857.91i
878.833333333333,3652060.38,7178879.81,3652060.38+7178879.81i
878.916666666667,3652073.84,7178857.85,3652073.84+7178857.85i
879,3652057.54,7178831.08,3652057.54+7178831.08i
879.083333333333,3651896.92,7178608.22,3651896.92+7178608.22i
879.166666666667,3651620.33,7178514.99,3651620.33+7178514.99i
879.25,3651631.47,7178440.08,3651631.47+7178440.08i
879.333333333333,3651547.49,7178539.26,3651547.49+7178539.26i
879.416666666667,3651531.77,7178529.57,3651531.77+7178529.57i
879.5,3651660.71,7178471.42,3651660.71+7178471.42i
879.583333333333,3651676.66,7178480.87,3651676.66+7178480.87i
879.666666666667,3651520.34,7178512.19,3651520.34+7178512.19i
879.75,3651661.2,7178428.21,3651661.2+7178428.21i
879.833333333333,3651603.83,7178395.79,3651603.83+7178395.79i
879.916666666667,3651675.36,7178473.86,3651675.36+7178473.86i
880,3651712.18,7178572.52,3651712.18+7178572.52i
880.083333333333,3651943.97,7178505.03,3651943.97+7178505.03i
880.166666666667,3651963.51,7178513.28,3651963.51+7178513.28i
880.25,3651923.4,7178635.88,3651923.4+7178635.88i
880.333333333333,3651916.15,7178597.41,3651916.15+7178597.41i
880.416666666667,3651991.86,7178976.99,3651991.86+7178976.99i
880.5,3651990.28,7178958.7,3651990.28+7178958.7i
880.583333333333,3651962.27,7179103.85,3651962.27+7179103.85i
880.666666666667,3650451.61,7179970.32,3650451.61+7179970.32i
880.75,3649709.04,7179967.45,3649709.04+7179967.45i
880.833333333333,3649727.54,7179680.67,3649727.54+7179680.67i
880.916666666667,3649770.11,7179717.39,3649770.11+7179717.39i
881,3649736.02,7179684.26,3649736.02+7179684.26i
881.083333333333,3649742.47,7179688.46,3649742.47+7179688.46i
881.166666666667,3649714.71,7179637.41,3649714.71+7179637.41i
881.25,3649734.17,7179644.49,3649734.17+7179644.49i
881.333333333333,3649679.47,7179637.18,3649679.47+7179637.18i
881.416666666667,3649705.5,7179627.07,3649705.5+7179627.07i
881.5,3649712.56,7179638.59,3649712.56+7179638.59i
881.583333333333,3649708.41,7179630.91,3649708.41+7179630.91i
881.666666666667,3649704.87,7179669.1,3649704.87+7179669.1i
881.75,3649687.58,7179654.38,3649687.58+7179654.38i
881.833333333333,3649666.22,7179627.23,3649666.22+7179627.23i
881.916666666667,3649681.52,7179573.25,3649681.52+7179573.25i
882,3649685.05,7179572.03,3649685.05+7179572.03i
882.083333333333,3649702.38,7179555.98,3649702.38+7179555.98i
882.166666666667,3649703.51,7179542.24,3649703.51+7179542.24i
882.25,3649797.1,7179411.61,3649797.1+7179411.61i
882.333333333333,3649741.97,7179379.18,3649741.97+7179379.18i
882.416666666667,3649735.32,7179380.82,3649735.32+7179380.82i
882.5,3649730.87,7179380.42,3649730.87+7179380.42i
882.583333333333,3649731.39,7179385.7,3649731.39+7179385.7i
882.666666666667,3649902.97,7179314.34,3649902.97+7179314.34i
882.75,3649774.72,7179320.97,3649774.72+7179320.97i
882.833333333333,3649828.47,7179327.1,3649828.47+7179327.1i
882.916666666667,3649787.05,7179330.89,3649787.05+7179330.89i
883,3649808.19,7179294.38,3649808.19+7179294.38i
883.083333333333,3649917,7179228.17,3649917+7179228.17i
883.166666666667,3649822.43,7179290.71,3649822.43+7179290.71i
883.25,3649777.42,7179259.16,3649777.42+7179259.16i
883.333333333333,3649747.08,7179249.05,3649747.08+7179249.05i
883.416666666667,3649746.78,7179273.16,3649746.78+7179273.16i
883.5,3649736.08,7179296.91,3649736.08+7179296.91i
883.583333333333,3649995.22,7179103.17,3649995.22+7179103.17i
883.666666666667,3649821.83,7179029.01,3649821.83+7179029.01i
883.75,3649720.08,7179252.65,3649720.08+7179252.65i
883.833333333333,3649713.29,7179251.53,3649713.29+7179251.53i
883.916666666667,3649707.88,7179222.03,3649707.88+7179222.03i
884,3649721.64,7179245.02,3649721.64+7179245.02i
884.083333333333,3650032.26,7179089.77,3650032.26+7179089.77i
884.166666666667,3650017.35,7179118.8,3650017.35+7179118.8i
884.25,3650023.42,7179093.45,3650023.42+7179093.45i
884.333333333333,3650014.97,7179097.64,3650014.97+7179097.64i
884.416666666667,3649984.71,7179096.03,3649984.71+7179096.03i
884.5,3650097.17,7179017.41,3650097.17+7179017.41i
884.583333333333,3650034.89,7178996.17,3650034.89+7178996.17i
884.666666666667,3650041.09,7178969.84,3650041.09+7178969.84i
884.75,3650065.77,7178997.17,3650065.77+7178997.17i
884.833333333333,3650186.69,7179167.61,3650186.69+7179167.61i
884.916666666667,3650178.8,7179161.67,3650178.8+7179161.67i
885,3650181.48,7179165.76,3650181.48+7179165.76i
885.083333333333,3650202.69,7179157.19,3650202.69+7179157.19i
885.166666666667,3650043.67,7178984.27,3650043.67+7178984.27i
885.25,3650073.65,7178952.02,3650073.65+7178952.02i
885.333333333333,3650083.68,7178955.9,3650083.68+7178955.9i
885.416666666667,3650102.68,7179027.93,3650102.68+7179027.93i
885.5,3650098.39,7178986.7,3650098.39+7178986.7i
885.583333333333,3650093.92,7178980.98,3650093.92+7178980.98i
885.666666666667,3650305.79,7179357.96,3650305.79+7179357.96i
885.75,3649528.34,7179581.13,3649528.34+7179581.13i
885.833333333333,3649456.29,7179488.28,3649456.29+7179488.28i
885.916666666667,3649472.68,7179468.16,3649472.68+7179468.16i
886,3649496.69,7179441.41,3649496.69+7179441.41i
886.083333333333,3649542.63,7179407.52,3649542.63+7179407.52i
886.166666666667,3650471.16,7179717.56,3650471.16+7179717.56i
886.25,3650963.59,7179578.46,3650963.59+7179578.46i
886.333333333333,3649892.46,7179030.66,3649892.46+7179030.66i
886.416666666667,3650045.07,7178883.96,3650045.07+7178883.96i
886.5,3650082.83,7178964.09,3650082.83+7178964.09i
886.583333333333,3649858.08,7179193.18,3649858.08+7179193.18i
886.666666666667,3649960.22,7179185.28,3649960.22+7179185.28i
886.75,3649926.02,7179267.12,3649926.02+7179267.12i
886.833333333333,3649602.71,7179362.16,3649602.71+7179362.16i
886.916666666667,3649652.69,7179385.71,3649652.69+7179385.71i
887,3649665.54,7179391.4,3649665.54+7179391.4i
887.083333333333,3649859.7,7179430.29,3649859.7+7179430.29i
887.166666666667,3649886.64,7179336.75,3649886.64+7179336.75i
887.25,3649941.76,7179175.66,3649941.76+7179175.66i
887.333333333333,3649986.85,7179066.94,3649986.85+7179066.94i
887.416666666667,3649998.21,7179074.52,3649998.21+7179074.52i
887.5,3650057.49,7179119.08,3650057.49+7179119.08i
887.583333333333,3650071.19,7179012.28,3650071.19+7179012.28i
887.666666666667,3650115.34,7179002.5,3650115.34+7179002.5i
887.75,3650144.4,7179015.98,3650144.4+7179015.98i
887.833333333333,3650385.9,7178964.55,3650385.9+7178964.55i
887.916666666667,3650454.02,7178877.67,3650454.02+7178877.67i
888,3650466.8,7178857.6,3650466.8+7178857.6i
888.083333333333,3650346.57,7178760.53,3650346.57+7178760.53i
888.166666666667,3651015.57,7179370.88,3651015.57+7179370.88i
888.25,3651008.48,7179375.74,3651008.48+7179375.74i
888.333333333333,3650885.29,7179666.62,3650885.29+7179666.62i
888.416666666667,3650719.28,7179720.89,3650719.28+7179720.89i
888.5,3651056.33,7179605.67,3651056.33+7179605.67i
888.583333333333,3650962.95,7179740.66,3650962.95+7179740.66i
888.666666666667,3651024.04,7179442.82,3651024.04+7179442.82i
888.75,3650187.69,7179277.57,3650187.69+7179277.57i
888.833333333333,3650294.47,7179288.82,3650294.47+7179288.82i
888.916666666667,3650326.02,7179297.16,3650326.02+7179297.16i
889,3650428.36,7178598.5,3650428.36+7178598.5i
889.083333333333,3650443.35,7178612.94,3650443.35+7178612.94i
889.166666666667,3650391.5,7179116.38,3650391.5+7179116.38i
889.25,3650514.8,7179089.69,3650514.8+7179089.69i
889.333333333333,3650605.66,7179112.53,3650605.66+7179112.53i
889.416666666667,3650602.31,7179113.2,3650602.31+7179113.2i
889.5,3650806.28,7179632.92,3650806.28+7179632.92i
889.583333333333,3650818.75,7179680.57,3650818.75+7179680.57i
889.666666666667,3650815.55,7179699.53,3650815.55+7179699.53i
889.75,3649510.23,7179152.71,3649510.23+7179152.71i
889.833333333333,3649513.7,7179141.27,3649513.7+7179141.27i
889.916666666667,3649523.41,7179246.97,3649523.41+7179246.97i
890,3649529.61,7179441.79,3649529.61+7179441.79i
890.083333333333,3650075.46,7178936.38,3650075.46+7178936.38i
890.166666666667,3650113.88,7178978.5,3650113.88+7178978.5i
890.25,3650168.83,7179030.31,3650168.83+7179030.31i
890.333333333333,3650120.27,7178945.45,3650120.27+7178945.45i
890.416666666667,3649995.18,7179104.03,3649995.18+7179104.03i
890.5,3650008.14,7179097.37,3650008.14+7179097.37i
890.583333333333,3650008.64,7179077.62,3650008.64+7179077.62i
890.666666666667,3650040.62,7179081.26,3650040.62+7179081.26i
890.75,3650085.36,7179262.27,3650085.36+7179262.27i
890.833333333333,3650183.2,7179284.66,3650183.2+7179284.66i
890.916666666667,3650392.43,7179187.23,3650392.43+7179187.23i
891,3650473.56,7179160.17,3650473.56+7179160.17i
891.083333333333,3650350.63,7179246.33,3650350.63+7179246.33i
891.166666666667,3650429.82,7179229.27,3650429.82+7179229.27i
891.25,3650448.44,7179209.15,3650448.44+7179209.15i
891.333333333333,3650587.59,7179133.33,3650587.59+7179133.33i
891.416666666667,3650384,7179232.69,3650384+7179232.69i
891.5,3650498.63,7179229.72,3650498.63+7179229.72i
891.583333333333,3650552.44,7179117.01,3650552.44+7179117.01i
891.666666666667,3650517.16,7179246.97,3650517.16+7179246.97i
891.75,3650487.98,7179241.7,3650487.98+7179241.7i
891.833333333333,3650576.74,7179262.96,3650576.74+7179262.96i
891.916666666667,3650355.59,7179239.35,3650355.59+7179239.35i
892,3650341.43,7179257.28,3650341.43+7179257.28i
892.083333333333,3650618.57,7179258.38,3650618.57+7179258.38i
892.166666666667,3650451.31,7179135.01,3650451.31+7179135.01i
892.25,3650350.92,7179253.44,3650350.92+7179253.44i
892.333333333333,3650688.55,7179665.1,3650688.55+7179665.1i
892.416666666667,3650354.23,7179232.33,3650354.23+7179232.33i
892.5,3650335.24,7179102.75,3650335.24+7179102.75i
892.583333333333,3650285.85,7179188.37,3650285.85+7179188.37i
892.666666666667,3650238.25,7179242.23,3650238.25+7179242.23i
892.75,3650201.37,7179216.37,3650201.37+7179216.37i
892.833333333333,3650298.9,7178994.97,3650298.9+7178994.97i
892.916666666667,3651102.73,7178758.32,3651102.73+7178758.32i
893,3651071.3,7178869.15,3651071.3+7178869.15i
893.083333333333,3651076.76,7179029.31,3651076.76+7179029.31i
893.166666666667,3651010.74,7179031.69,3651010.74+7179031.69i
893.25,3651134.26,7178708.93,3651134.26+7178708.93i
893.333333333333,3651193.94,7178742.5,3651193.94+7178742.5i
893.416666666667,3651186.87,7178693.55,3651186.87+7178693.55i
893.5,3651166.54,7178730.06,3651166.54+7178730.06i
893.583333333333,3651165.88,7178738.85,3651165.88+7178738.85i
893.666666666667,3651192.45,7178736.46,3651192.45+7178736.46i
893.75,3651045.03,7179047.3,3651045.03+7179047.3i
893.833333333333,3651247.16,7179077.17,3651247.16+7179077.17i
893.916666666667,3651194.64,7179079.33,3651194.64+7179079.33i
894,3651176.67,7179047.77,3651176.67+7179047.77i
894.083333333333,3651163.71,7179063.05,3651163.71+7179063.05i
894.166666666667,3651138.6,7179052.19,3651138.6+7179052.19i
894.25,3651150.16,7179086.72,3651150.16+7179086.72i
894.333333333333,3651191.9,7178723.41,3651191.9+7178723.41i
894.416666666667,3651172.7,7178728.04,3651172.7+7178728.04i
894.5,3651227.06,7179078.45,3651227.06+7179078.45i
894.583333333333,3649664.78,7179594.87,3649664.78+7179594.87i
894.666666666667,3649665.2,7179596.53,3649665.2+7179596.53i
894.75,3649690.92,7179550.53,3649690.92+7179550.53i
894.833333333333,3649565.24,7179633.61,3649565.24+7179633.61i
894.916666666667,3650369.46,7179690.85,3650369.46+7179690.85i
895,3650411.21,7179566.51,3650411.21+7179566.51i
895.083333333333,3650436.14,7179585.57,3650436.14+7179585.57i
895.166666666667,3650083.06,7179290.61,3650083.06+7179290.61i
895.25,3650069.21,7179291.04,3650069.21+7179291.04i
895.333333333333,3650167.8,7179218.33,3650167.8+7179218.33i
895.416666666667,3650159.91,7179203.48,3650159.91+7179203.48i
895.5,3650776.53,7179663.35,3650776.53+7179663.35i
895.583333333333,3650159.19,7179190.97,3650159.19+7179190.97i
895.666666666667,3650308.7,7179239.1,3650308.7+7179239.1i
895.75,3650293.09,7179270.44,3650293.09+7179270.44i
895.833333333333,3650673.89,7179116.31,3650673.89+7179116.31i
896,3650757.78,7179071.93,3650757.78+7179071.93i
896.083333333333,3650721.87,7179121.21,3650721.87+7179121.21i
896.166666666667,3650649.57,7179129.06,3650649.57+7179129.06i
896.25,3649488.31,7179137.97,3649488.31+7179137.97i
896.333333333333,3649488.58,7179155,3649488.58+7179155i
896.5,3649485.8,7179150.76,3649485.8+7179150.76i
896.583333333333,3649518.8,7179127.55,3649518.8+7179127.55i
896.666666666667,3649567.97,7179178.14,3649567.97+7179178.14i
896.75,3649561.62,7179122,3649561.62+7179122i
896.833333333333,3649219.9,7179343.82,3649219.9+7179343.82i
896.916666666667,3649222.78,7179358.9,3649222.78+7179358.9i
897,3649230.25,7179361.01,3649230.25+7179361.01i
897.083333333333,3649230.72,7179337.93,3649230.72+7179337.93i
897.166666666667,3649137.4,7179362.28,3649137.4+7179362.28i
897.25,3649222.06,7179496.74,3649222.06+7179496.74i
897.333333333333,3649371.74,7179612.96,3649371.74+7179612.96i
897.416666666667,3649379.74,7179779.5,3649379.74+7179779.5i
897.5,3649394.85,7179894.97,3649394.85+7179894.97i
897.583333333333,3649439.24,7179931.59,3649439.24+7179931.59i
897.666666666667,3649365.03,7179645.09,3649365.03+7179645.09i
897.75,3649311.34,7179672.66,3649311.34+7179672.66i
897.833333333333,3649333.43,7179627.83,3649333.43+7179627.83i
897.916666666667,3649336.11,7179758.99,3649336.11+7179758.99i
898,3649341.53,7179760.14,3649341.53+7179760.14i
898.083333333333,3649388.28,7179906.41,3649388.28+7179906.41i
898.166666666667,3649377.72,7179798.7,3649377.72+7179798.7i
898.25,3649416.87,7179930.87,3649416.87+7179930.87i
898.333333333333,3649517.25,7179840.78,3649517.25+7179840.78i
898.416666666667,3649526.42,7179822.06,3649526.42+7179822.06i
898.5,3649553.94,7179966.76,3649553.94+7179966.76i
898.583333333333,3649449.79,7179935.7,3649449.79+7179935.7i
898.666666666667,3649464.16,7179859.53,3649464.16+7179859.53i
898.75,3649399.69,7179637.58,3649399.69+7179637.58i
898.833333333333,3650422.46,7179634.39,3650422.46+7179634.39i
898.916666666667,3650363.41,7179590.88,3650363.41+7179590.88i
899,3650352.4,7179621.9,3650352.4+7179621.9i
899.083333333333,3650493.76,7179551.55,3650493.76+7179551.55i
899.166666666667,3650408.22,7179516.05,3650408.22+7179516.05i
899.25,3649848.93,7179414.92,3649848.93+7179414.92i
899.333333333333,3651777.26,7173418.37,3651777.26+7173418.37i
899.416666666667,3651051.25,7172539.44,3651051.25+7172539.44i
899.5,3650896.7,7172910.67,3650896.7+7172910.67i
899.583333333333,3651332.37,7172543,3651332.37+7172543i
899.666666666667,3651704.98,7172779.57,3651704.98+7172779.57i
899.75,3652125.74,7172996.62,3652125.74+7172996.62i
899.833333333333,3652040.81,7172953.18,3652040.81+7172953.18i
899.916666666667,3651780.43,7172897.94,3651780.43+7172897.94i
900,3650539.35,7172544.43,3650539.35+7172544.43i
900.083333333333,3650203.75,7173976.48,3650203.75+7173976.48i
900.166666666667,3650403.14,7173906.55,3650403.14+7173906.55i
900.25,3649785.28,7173526.76,3649785.28+7173526.76i
900.333333333333,3649916.29,7173010.43,3649916.29+7173010.43i
900.416666666667,3649987.86,7173058.43,3649987.86+7173058.43i
900.5,3649940.41,7173055.93,3649940.41+7173055.93i
900.583333333333,3650024.46,7172984.67,3650024.46+7172984.67i
900.666666666667,3650026.72,7172981.35,3650026.72+7172981.35i
900.75,3650092.43,7173296.18,3650092.43+7173296.18i
900.833333333333,3650089.65,7173443,3650089.65+7173443i
900.916666666667,3650348.77,7173381.03,3650348.77+7173381.03i
901,3650126.42,7173382.65,3650126.42+7173382.65i
901.083333333333,3650068.08,7173018.26,3650068.08+7173018.26i
901.166666666667,3650099.27,7172934.72,3650099.27+7172934.72i
901.25,3650626.06,7172309.2,3650626.06+7172309.2i
901.333333333333,3650656.96,7172031.92,3650656.96+7172031.92i
901.416666666667,3650178.59,7172350.77,3650178.59+7172350.77i
901.5,3649578.6,7172372.45,3649578.6+7172372.45i
901.583333333333,3649254.81,7172144.1,3649254.81+7172144.1i
901.666666666667,3649187.58,7171990.58,3649187.58+7171990.58i
901.75,3649560.85,7172756.77,3649560.85+7172756.77i
901.833333333333,3650582.74,7172597.97,3650582.74+7172597.97i
901.916666666667,3650489.41,7172500.3,3650489.41+7172500.3i
902,3650427.85,7172426.12,3650427.85+7172426.12i
902.083333333333,3650409.49,7172318.65,3650409.49+7172318.65i
902.166666666667,3651143.21,7172405.34,3651143.21+7172405.34i
902.25,3651207.17,7172399.55,3651207.17+7172399.55i
902.333333333333,3651096.73,7172529.78,3651096.73+7172529.78i
902.416666666667,3650790.45,7172279.08,3650790.45+7172279.08i
902.5,3650878.4,7172231.72,3650878.4+7172231.72i
902.583333333333,3651135.38,7173312.68,3651135.38+7173312.68i
902.666666666667,3650770.13,7173294.59,3650770.13+7173294.59i
902.75,3650880.99,7173808.48,3650880.99+7173808.48i
902.833333333333,3651517.82,7173828.77,3651517.82+7173828.77i
902.916666666667,3652010.59,7174891.62,3652010.59+7174891.62i
903,3651953.9,7175130.71,3651953.9+7175130.71i
903.083333333333,3651283.83,7175296.59,3651283.83+7175296.59i
903.166666666667,3651083.17,7175367.29,3651083.17+7175367.29i
903.25,3651161.04,7175677.04,3651161.04+7175677.04i
903.333333333333,3650396.11,7175733.46,3650396.11+7175733.46i
903.416666666667,3651368.31,7176102.98,3651368.31+7176102.98i
903.5,3650993.38,7177284.84,3650993.38+7177284.84i
903.583333333333,3651012.58,7177274.45,3651012.58+7177274.45i
903.666666666667,3650928.8,7177316.7,3650928.8+7177316.7i
903.75,3651197.43,7177720.25,3651197.43+7177720.25i
903.833333333333,3650935.15,7177625.22,3650935.15+7177625.22i
903.916666666667,3651151.33,7177818.86,3651151.33+7177818.86i
904,3651205.51,7177720.17,3651205.51+7177720.17i
904.083333333333,3651187.67,7177803.33,3651187.67+7177803.33i
904.166666666667,3650934.71,7177613.77,3650934.71+7177613.77i
904.25,3650937.05,7177637.09,3650937.05+7177637.09i
904.333333333333,3650930.18,7177626.17,3650930.18+7177626.17i
904.416666666667,3650922.2,7177623.24,3650922.2+7177623.24i
904.5,3650950.16,7177608.01,3650950.16+7177608.01i
904.583333333333,3650996.09,7177508.36,3650996.09+7177508.36i
904.666666666667,3650978.52,7177586.67,3650978.52+7177586.67i
904.75,3651227.4,7178623.82,3651227.4+7178623.82i
904.833333333333,3650669.08,7179115.85,3650669.08+7179115.85i
904.916666666667,3650961.85,7179320.72,3650961.85+7179320.72i
905,3650914.88,7179335.43,3650914.88+7179335.43i
905.083333333333,3650864.91,7179322.96,3650864.91+7179322.96i
905.166666666667,3649664.11,7179209.57,3649664.11+7179209.57i
905.25,3649489.44,7179160.07,3649489.44+7179160.07i
905.333333333333,3649474.3,7179147.75,3649474.3+7179147.75i
905.416666666667,3649474.66,7179142.06,3649474.66+7179142.06i
905.5,3649474.25,7179137.52,3649474.25+7179137.52i
905.583333333333,3649503.12,7179832.11,3649503.12+7179832.11i
905.666666666667,3649305.02,7179868.04,3649305.02+7179868.04i
905.75,3650487.12,7179535.06,3650487.12+7179535.06i
905.833333333333,3650817.49,7179361.9,3650817.49+7179361.9i
905.916666666667,3650844.15,7178878.51,3650844.15+7178878.51i
906,3651178.61,7178051.28,3651178.61+7178051.28i
906.083333333333,3651166.28,7178632.88,3651166.28+7178632.88i
906.166666666667,3651127.77,7178712.91,3651127.77+7178712.91i
906.25,3650925.93,7179081.09,3650925.93+7179081.09i
906.333333333333,3650897.7,7179073.53,3650897.7+7179073.53i
906.416666666667,3650858.29,7179066.04,3650858.29+7179066.04i
906.5,3650922.02,7179062.08,3650922.02+7179062.08i
906.583333333333,3650885.16,7179081.84,3650885.16+7179081.84i
906.666666666667,3651206.35,7178826.4,3651206.35+7178826.4i
906.75,3651362.27,7178698.01,3651362.27+7178698.01i
906.833333333333,3651507.96,7178940.83,3651507.96+7178940.83i
906.916666666667,3651466,7179056.03,3651466+7179056.03i
907,3651488.38,7179088.84,3651488.38+7179088.84i
907.083333333333,3651470.04,7179037.23,3651470.04+7179037.23i
907.166666666667,3651493.76,7179025.96,3651493.76+7179025.96i
907.25,3651603.61,7179209,3651603.61+7179209i
907.333333333333,3651607.32,7179157.89,3651607.32+7179157.89i
907.416666666667,3651607.9,7179161.89,3651607.9+7179161.89i
907.5,3651693.15,7179258.05,3651693.15+7179258.05i
907.583333333333,3651690.93,7179260.52,3651690.93+7179260.52i
907.666666666667,3651702.13,7179257.14,3651702.13+7179257.14i
907.75,3651697.66,7179260.04,3651697.66+7179260.04i
907.833333333333,3651431.74,7179109.23,3651431.74+7179109.23i
907.916666666667,3650812.42,7179101.53,3650812.42+7179101.53i
908,3650810.51,7179110.67,3650810.51+7179110.67i
908.083333333333,3650737.65,7179115.67,3650737.65+7179115.67i
908.166666666667,3649638.43,7179388.23,3649638.43+7179388.23i
908.25,3649654.94,7179374.19,3649654.94+7179374.19i
908.333333333333,3649506.06,7179835.53,3649506.06+7179835.53i
