"GPS_Main_ID","Collar_ID","Object_ID","PubName","Sex","GMT_date","LMT_date","Longitude","Latitude","Height","Locale_N","Locale_E","Locale_H","DOP","Nav","Sats_used","Validated","Main","Bkup","TEMP","SMS_date","Valid_pos","Db_ID","ID","SubPop","Z","Time"
306833,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-22 04:00:34","22.5.2011 5:00:34",30.17,64.67,252.51,7178515.05,3651543.41,NA,7.8,"3D",NA,"Yes",3.28,3.44,12,"26.5.2011 1:05:43",2,21,"rt_fi_09_008","East",3651543.41+7178515.05i,"2011-05-22 04:00:34"
306834,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-22 06:00:43","22.5.2011 7:00:43",30.16,64.67,248.04,7178475.64,3651502.54,NA,1.6,"3D",NA,"Yes",3.28,3.44,12,"26.5.2011 1:05:43",2,21,"rt_fi_09_008","East",3651502.54+7178475.64i,"2011-05-22 06:00:43"
306835,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-22 08:00:23","22.5.2011 9:00:23",30.17,64.66,223.81,7178158.36,3651808.44,NA,7.2,"3D",NA,"Yes",3.28,3.44,22,"26.5.2011 1:05:43",2,21,"rt_fi_09_008","East",3651808.44+7178158.36i,"2011-05-22 08:00:23"
306836,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-22 10:00:50","22.5.2011 11:00:50",30.17,64.66,244.51,7178135.52,3651806.38,NA,1.8,"3D",NA,"Yes",3.28,3.52,34,"26.5.2011 1:05:43",2,21,"rt_fi_09_008","East",3651806.38+7178135.52i,"2011-05-22 10:00:50"
306823,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-22 12:00:17","22.5.2011 13:00:17",30.17,64.66,241.32,7177875.76,3651905.82,NA,3.8,"3D",NA,"Yes",3.36,3.44,31,"26.5.2011 1:05:30",2,21,"rt_fi_09_008","East",3651905.82+7177875.76i,"2011-05-22 12:00:17"
306824,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-22 14:00:44","22.5.2011 15:00:44",30.17,64.66,254.35,7177683.85,3651988.73,NA,2.4,"3D",NA,"Yes",3.28,3.44,26,"26.5.2011 1:05:30",2,21,"rt_fi_09_008","East",3651988.73+7177683.85i,"2011-05-22 14:00:44"
306825,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-22 16:00:24","22.5.2011 17:00:24",30.18,64.66,253.04,7177626.94,3652058.63,NA,3.6,"3D",NA,"Yes",3.36,3.44,21,"26.5.2011 1:05:30",2,21,"rt_fi_09_008","East",3652058.63+7177626.94i,"2011-05-22 16:00:24"
306826,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-22 18:00:53","22.5.2011 19:00:53",30.18,64.66,269.85,7177642.16,3652090.94,NA,1.8,"3D",NA,"Yes",3.28,3.52,17,"26.5.2011 1:05:30",2,21,"rt_fi_09_008","East",3652090.94+7177642.16i,"2011-05-22 18:00:53"
306827,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-22 20:00:57","22.5.2011 21:00:57",30.18,64.66,246.76,7177645.62,3652165.88,NA,3.4,"3D",NA,"Yes",3.28,3.44,14,"26.5.2011 1:05:30",2,21,"rt_fi_09_008","East",3652165.88+7177645.62i,"2011-05-22 20:00:57"
306828,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-22 22:01:02","22.5.2011 23:01:02",30.18,64.66,256.98,7177635.27,3652157.47,NA,2.4,"3D",NA,"Yes",3.28,3.44,12,"26.5.2011 1:05:30",2,21,"rt_fi_09_008","East",3652157.47+7177635.27i,"2011-05-22 22:01:02"
306829,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-23 00:00:47","23.5.2011 1:00:47",30.18,64.66,257.66,7177509.64,3652246.99,NA,3.8,"3D",NA,"Yes",3.28,3.44,7,"26.5.2011 1:05:30",2,21,"rt_fi_09_008","East",3652246.99+7177509.64i,"2011-05-23 00:00:47"
303078,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-23 02:00:47","23.5.2011 3:00:47",30.17,64.65,266.13,7177041.04,3651846.16,NA,3.4,"3D",NA,"Yes",3.28,3.44,12,"23.5.2011 17:04:06",2,21,"rt_fi_09_008","East",3651846.16+7177041.04i,"2011-05-23 02:00:47"
303079,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-23 04:00:53","23.5.2011 5:00:53",30.17,64.64,255.09,7175934.12,3651652.25,NA,3.4,"3D",NA,"Yes",3.28,3.44,19,"23.5.2011 17:04:06",2,21,"rt_fi_09_008","East",3651652.25+7175934.12i,"2011-05-23 04:00:53"
303080,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-23 06:00:53","23.5.2011 7:00:53",30.17,64.64,254.33,7175921.48,3651647.71,NA,2.2,"3D",NA,"Yes",3.36,3.52,33,"23.5.2011 17:04:06",2,21,"rt_fi_09_008","East",3651647.71+7175921.48i,"2011-05-23 06:00:53"
303081,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-23 08:00:53","23.5.2011 9:00:53",30.17,64.64,269.96,7175955.53,3651726.28,NA,2.4,"3D",NA,"Yes",3.28,3.52,26,"23.5.2011 17:04:06",2,21,"rt_fi_09_008","East",3651726.28+7175955.53i,"2011-05-23 08:00:53"
303082,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-23 10:00:40","23.5.2011 11:00:40",30.17,64.64,254.15,7175722.68,3651686.63,NA,2.2,"3D",NA,"Yes",3.36,3.52,23,"23.5.2011 17:04:06",2,21,"rt_fi_09_008","East",3651686.63+7175722.68i,"2011-05-23 10:00:40"
303083,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-23 12:00:25","23.5.2011 13:00:25",30.16,64.64,246.7,7175762.04,3651644.59,NA,3.2,"3D",NA,"Yes",3.36,3.52,25,"23.5.2011 17:04:06",2,21,"rt_fi_09_008","East",3651644.59+7175762.04i,"2011-05-23 12:00:25"
303084,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-23 14:00:24","23.5.2011 15:00:24",30.17,64.64,270.1,7175759.64,3651650.2,NA,2.6,"3D",NA,"Yes",3.36,3.52,26,"23.5.2011 17:04:06",2,21,"rt_fi_09_008","East",3651650.2+7175759.64i,"2011-05-23 14:00:24"
306816,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-23 16:00:25","23.5.2011 17:00:25",30.17,64.64,272.39,7175764.18,3651650.62,NA,8.4,"3D",NA,"Yes",3.36,3.52,28,"26.5.2011 1:05:17",2,21,"rt_fi_09_008","East",3651650.62+7175764.18i,"2011-05-23 16:00:25"
306817,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-23 18:01:08","23.5.2011 19:01:08",30.17,64.64,235.91,7175766.99,3651661.91,NA,2.4,"3D",NA,"Yes",3.28,3.52,20,"26.5.2011 1:05:17",2,21,"rt_fi_09_008","East",3651661.91+7175766.99i,"2011-05-23 18:01:08"
306818,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-23 20:01:11","23.5.2011 21:01:11",30.16,64.64,247.66,7175762.45,3651646.8,NA,2.6,"3D",NA,"Yes",3.28,3.52,18,"26.5.2011 1:05:17",2,21,"rt_fi_09_008","East",3651646.8+7175762.45i,"2011-05-23 20:01:11"
306819,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-23 22:00:53","23.5.2011 23:00:53",30.17,64.64,263.09,7175765.19,3651652.22,NA,5.6,"3D",NA,"Yes",3.28,3.52,19,"26.5.2011 1:05:17",2,21,"rt_fi_09_008","East",3651652.22+7175765.19i,"2011-05-23 22:00:53"
306820,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-24 00:00:47","24.5.2011 1:00:47",30.17,64.64,259.48,7175779.82,3651651.97,NA,3.8,"3D",NA,"Yes",3.28,3.44,16,"26.5.2011 1:05:17",2,21,"rt_fi_09_008","East",3651651.97+7175779.82i,"2011-05-24 00:00:47"
306821,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-24 02:00:24","24.5.2011 3:00:24",30.17,64.64,258.24,7175759.69,3651664.4,NA,2,"3D",NA,"Yes",3.28,3.44,15,"26.5.2011 1:05:17",2,21,"rt_fi_09_008","East",3651664.4+7175759.69i,"2011-05-24 02:00:24"
306822,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-24 04:00:54","24.5.2011 5:00:54",30.17,64.64,264.87,7175765.04,3651677.68,NA,3,"3D",NA,"Yes",3.28,3.44,16,"26.5.2011 1:05:17",2,21,"rt_fi_09_008","East",3651677.68+7175765.04i,"2011-05-24 04:00:54"
306809,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-24 06:00:33","24.5.2011 7:00:33",30.17,64.64,241.56,7175743.77,3651670.11,NA,4.8,"3D",NA,"Yes",3.28,3.52,25,"26.5.2011 1:05:00",2,21,"rt_fi_09_008","East",3651670.11+7175743.77i,"2011-05-24 06:00:33"
306810,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-24 08:00:54","24.5.2011 9:00:54",30.17,64.64,266.67,7175690.84,3651719.63,NA,3,"3D",NA,"Yes",3.28,3.44,20,"26.5.2011 1:05:00",2,21,"rt_fi_09_008","East",3651719.63+7175690.84i,"2011-05-24 08:00:54"
306811,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-24 10:00:54","24.5.2011 11:00:54",30.17,64.64,257.22,7175685.3,3651723.88,NA,3.2,"3D",NA,"Yes",3.28,3.44,24,"26.5.2011 1:05:00",2,21,"rt_fi_09_008","East",3651723.88+7175685.3i,"2011-05-24 10:00:54"
306812,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-24 12:00:42","24.5.2011 13:00:42",30.17,64.64,258.9,7175700.14,3651764.21,NA,2.4,"3D",NA,"Yes",3.36,3.52,30,"26.5.2011 1:05:00",2,21,"rt_fi_09_008","East",3651764.21+7175700.14i,"2011-05-24 12:00:42"
306813,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-24 14:00:44","24.5.2011 15:00:44",30.17,64.64,259.25,7175678.13,3651759.57,NA,2.6,"3D",NA,"Yes",3.28,3.44,22,"26.5.2011 1:05:00",2,21,"rt_fi_09_008","East",3651759.57+7175678.13i,"2011-05-24 14:00:44"
306814,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-24 16:00:47","24.5.2011 17:00:47",30.17,64.64,257.2,7175687.44,3651765.51,NA,1.8,"3D",NA,"Yes",3.28,3.44,18,"26.5.2011 1:05:00",2,21,"rt_fi_09_008","East",3651765.51+7175687.44i,"2011-05-24 16:00:47"
306815,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-24 18:00:52","24.5.2011 19:00:52",30.17,64.64,254.86,7175680.83,3651768.66,NA,2.4,"3D",NA,"Yes",3.28,3.44,18,"26.5.2011 1:05:00",2,21,"rt_fi_09_008","East",3651768.66+7175680.83i,"2011-05-24 18:00:52"
306802,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-24 20:00:48","24.5.2011 21:00:48",30.17,64.64,254.4,7175682.01,3651772.71,NA,3.2,"3D",NA,"Yes",3.28,3.52,15,"26.5.2011 1:04:46",2,21,"rt_fi_09_008","East",3651772.71+7175682.01i,"2011-05-24 20:00:48"
306803,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-24 22:00:53","24.5.2011 23:00:53",30.17,64.64,257.95,7175681.31,3651768.13,NA,6.8,"3D",NA,"Yes",3.28,3.52,12,"26.5.2011 1:04:46",2,21,"rt_fi_09_008","East",3651768.13+7175681.31i,"2011-05-24 22:00:53"
306804,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-25 00:00:41","25.5.2011 1:00:41",30.17,64.64,258.32,7175673.55,3651768.96,NA,2.4,"3D",NA,"Yes",3.28,3.44,11,"26.5.2011 1:04:46",2,21,"rt_fi_09_008","East",3651768.96+7175673.55i,"2011-05-25 00:00:41"
306805,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-25 02:00:47","25.5.2011 3:00:47",30.17,64.64,264.93,7175678.55,3651774.19,NA,4.4,"3D",NA,"Yes",3.28,3.52,12,"26.5.2011 1:04:46",2,21,"rt_fi_09_008","East",3651774.19+7175678.55i,"2011-05-25 02:00:47"
306806,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-25 04:00:53","25.5.2011 5:00:53",30.17,64.64,255.2,7175669.63,3651792.74,NA,2.4,"3D",NA,"Yes",3.28,3.44,16,"26.5.2011 1:04:46",2,21,"rt_fi_09_008","East",3651792.74+7175669.63i,"2011-05-25 04:00:53"
306807,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-25 06:00:23","25.5.2011 7:00:23",30.17,64.64,259.01,7175670.58,3651785.48,NA,4.6,"3D",NA,"Yes",3.28,3.44,17,"26.5.2011 1:04:46",2,21,"rt_fi_09_008","East",3651785.48+7175670.58i,"2011-05-25 06:00:23"
306808,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-25 08:00:54","25.5.2011 9:00:54",30.17,64.64,268.77,7175657.62,3651798.55,NA,2.8,"3D",NA,"Yes",3.28,3.44,18,"26.5.2011 1:04:46",2,21,"rt_fi_09_008","East",3651798.55+7175657.62i,"2011-05-25 08:00:54"
306795,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-25 10:00:15","25.5.2011 11:00:15",30.17,64.64,270.06,7175693.01,3651766.1,NA,3,"3D",NA,"Yes",3.28,3.44,18,"26.5.2011 1:04:33",2,21,"rt_fi_09_008","East",3651766.1+7175693.01i,"2011-05-25 10:00:15"
306796,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-25 12:00:47","25.5.2011 13:00:47",30.17,64.64,248.73,7175684.03,3651760.34,NA,4.6,"3D",NA,"Yes",3.28,3.44,19,"26.5.2011 1:04:33",2,21,"rt_fi_09_008","East",3651760.34+7175684.03i,"2011-05-25 12:00:47"
306797,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-25 14:00:42","25.5.2011 15:00:42",30.17,64.64,254.08,7175666.46,3651775.74,NA,3.4,"3D",NA,"Yes",3.28,3.52,23,"26.5.2011 1:04:33",2,21,"rt_fi_09_008","East",3651775.74+7175666.46i,"2011-05-25 14:00:42"
306798,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-25 16:00:44","25.5.2011 17:00:44",30.17,64.64,265.18,7175686.5,3651803.77,NA,2.6,"3D",NA,"Yes",3.28,3.44,19,"26.5.2011 1:04:33",2,21,"rt_fi_09_008","East",3651803.77+7175686.5i,"2011-05-25 16:00:44"
306799,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-25 18:00:56","25.5.2011 19:00:56",30.17,64.64,267.42,7175667.05,3651789.71,NA,2.6,"3D",NA,"Yes",3.28,3.44,15,"26.5.2011 1:04:33",2,21,"rt_fi_09_008","East",3651789.71+7175667.05i,"2011-05-25 18:00:56"
306800,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-25 20:00:42","25.5.2011 21:00:42",30.17,64.64,256.26,7175669.66,3651791.37,NA,1.6,"3D",NA,"Yes",3.28,3.44,11,"26.5.2011 1:04:33",2,21,"rt_fi_09_008","East",3651791.37+7175669.66i,"2011-05-25 20:00:42"
306801,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-25 22:00:53","25.5.2011 23:00:53",30.17,64.64,260.83,7175669.35,3651791.24,NA,2,"3D",NA,"Yes",3.28,3.44,11,"26.5.2011 1:04:33",2,21,"rt_fi_09_008","East",3651791.24+7175669.35i,"2011-05-25 22:00:53"
319632,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-26 00:00:43","26.5.2011 1:00:43",30.17,64.64,259.08,7175689.34,3651789.64,NA,2,"3D",NA,"Yes",3.28,3.44,9,"13.6.2011 1:05:58",2,21,"rt_fi_09_008","East",3651789.64+7175689.34i,"2011-05-26 00:00:43"
319633,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-26 02:00:53","26.5.2011 3:00:53",30.17,64.64,263.82,7175663.25,3651795.59,NA,2.4,"3D",NA,"Yes",3.28,3.44,11,"13.6.2011 1:05:58",2,21,"rt_fi_09_008","East",3651795.59+7175663.25i,"2011-05-26 02:00:53"
319634,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-26 04:00:47","26.5.2011 5:00:47",30.18,64.65,261.26,7176352.99,3652520.87,NA,8.4,"3D",NA,"Yes",3.28,3.44,14,"13.6.2011 1:05:58",2,21,"rt_fi_09_008","East",3652520.87+7176352.99i,"2011-05-26 04:00:47"
319635,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-26 06:00:53","26.5.2011 7:00:53",30.17,64.65,264.66,7177123.38,3651699.54,NA,1.8,"3D",NA,"Yes",3.28,3.44,22,"13.6.2011 1:05:58",2,21,"rt_fi_09_008","East",3651699.54+7177123.38i,"2011-05-26 06:00:53"
319636,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-26 08:00:52","26.5.2011 9:00:52",30.16,64.65,261.69,7176931.66,3651436.52,NA,1.4,"3D",NA,"Yes",3.28,3.44,20,"13.6.2011 1:05:58",2,21,"rt_fi_09_008","East",3651436.52+7176931.66i,"2011-05-26 08:00:52"
319637,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-26 10:00:14","26.5.2011 11:00:14",30.16,64.66,266.85,7177498.29,3651381.65,NA,3.6,"3D",NA,"Yes",3.28,3.44,13,"13.6.2011 1:05:58",2,21,"rt_fi_09_008","East",3651381.65+7177498.29i,"2011-05-26 10:00:14"
319624,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-26 12:00:43","26.5.2011 13:00:43",30.17,64.66,239.18,7178011.71,3651632.94,NA,1.8,"3D",NA,"Yes",3.28,3.44,13,"13.6.2011 1:05:46",2,21,"rt_fi_09_008","East",3651632.94+7178011.71i,"2011-05-26 12:00:43"
319625,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-26 14:00:17","26.5.2011 15:00:17",30.17,64.66,251.06,7178036.73,3651652.93,NA,2.2,"3D",NA,"Yes",3.28,3.44,14,"13.6.2011 1:05:46",2,21,"rt_fi_09_008","East",3651652.93+7178036.73i,"2011-05-26 14:00:17"
319626,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-26 16:00:43","26.5.2011 17:00:43",30.17,64.66,253.63,7178118.75,3651669.98,NA,2.6,"3D",NA,"Yes",3.28,3.44,12,"13.6.2011 1:05:46",2,21,"rt_fi_09_008","East",3651669.98+7178118.75i,"2011-05-26 16:00:43"
319627,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-26 18:00:48","26.5.2011 19:00:48",30.17,64.66,240.51,7178148.78,3651715.29,NA,2.8,"3D",NA,"Yes",3.28,3.44,12,"13.6.2011 1:05:46",2,21,"rt_fi_09_008","East",3651715.29+7178148.78i,"2011-05-26 18:00:48"
319628,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-26 20:00:54","26.5.2011 21:00:54",30.17,64.66,244.51,7178148.31,3651734.42,NA,1.6,"3D",NA,"Yes",3.28,3.44,9,"13.6.2011 1:05:46",2,21,"rt_fi_09_008","East",3651734.42+7178148.31i,"2011-05-26 20:00:54"
319629,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-26 22:00:30","26.5.2011 23:00:30",30.17,64.66,246.88,7178142.42,3651763.85,NA,2.2,"3D",NA,"Yes",3.28,3.44,11,"13.6.2011 1:05:46",2,21,"rt_fi_09_008","East",3651763.85+7178142.42i,"2011-05-26 22:00:30"
319630,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-27 00:00:47","27.5.2011 1:00:47",30.17,64.66,247.28,7178145.77,3651754.02,NA,2.2,"3D",NA,"Yes",3.28,3.44,7,"13.6.2011 1:05:46",2,21,"rt_fi_09_008","East",3651754.02+7178145.77i,"2011-05-27 00:00:47"
319617,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-27 02:00:49","27.5.2011 3:00:49",30.17,64.66,259.86,7178153.14,3651731.81,NA,1.6,"3D",NA,"Yes",3.28,3.44,9,"13.6.2011 1:05:31",2,21,"rt_fi_09_008","East",3651731.81+7178153.14i,"2011-05-27 02:00:49"
319618,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-27 04:01:49","27.5.2011 5:01:49",30.17,64.66,225.04,7178171.13,3651741.82,NA,2.4,"3D",NA,"Yes",3.28,3.44,13,"13.6.2011 1:05:31",2,21,"rt_fi_09_008","East",3651741.82+7178171.13i,"2011-05-27 04:01:49"
319619,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-27 06:00:54","27.5.2011 7:00:54",30.17,64.67,247.73,7178631.57,3651844.61,NA,4,"3D",NA,"Yes",3.28,3.44,22,"13.6.2011 1:05:31",2,21,"rt_fi_09_008","East",3651844.61+7178631.57i,"2011-05-27 06:00:54"
319620,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-27 08:00:41","27.5.2011 9:00:41",30.17,64.67,245.54,7178694.6,3651655.36,NA,2.2,"3D",NA,"Yes",3.28,3.44,20,"13.6.2011 1:05:31",2,21,"rt_fi_09_008","East",3651655.36+7178694.6i,"2011-05-27 08:00:41"
319621,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-27 10:00:27","27.5.2011 11:00:27",30.18,64.67,237.66,7178722.55,3652160.09,NA,1.8,"3D",NA,"Yes",3.28,3.44,31,"13.6.2011 1:05:31",2,21,"rt_fi_09_008","East",3652160.09+7178722.55i,"2011-05-27 10:00:27"
319622,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-27 12:00:44","27.5.2011 13:00:44",30.18,64.67,239.82,7178768.54,3652187.65,NA,2,"3D",NA,"Yes",3.28,3.44,24,"13.6.2011 1:05:31",2,21,"rt_fi_09_008","East",3652187.65+7178768.54i,"2011-05-27 12:00:44"
319623,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-27 14:00:41","27.5.2011 15:00:41",30.18,64.67,239.18,7178724.66,3652265.68,NA,3,"3D",NA,"Yes",3.28,3.44,20,"13.6.2011 1:05:31",2,21,"rt_fi_09_008","East",3652265.68+7178724.66i,"2011-05-27 14:00:41"
319610,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-27 16:00:44","27.5.2011 17:00:44",30.18,64.67,246.13,7178728.5,3652262.38,NA,4.2,"3D",NA,"Yes",3.28,3.44,19,"13.6.2011 1:05:18",2,21,"rt_fi_09_008","East",3652262.38+7178728.5i,"2011-05-27 16:00:44"
319611,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-27 18:00:37","27.5.2011 19:00:37",30.18,64.67,244.4,7178675.5,3652299.21,NA,2.4,"3D",NA,"Yes",3.28,3.44,17,"13.6.2011 1:05:18",2,21,"rt_fi_09_008","East",3652299.21+7178675.5i,"2011-05-27 18:00:37"
319612,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-27 20:00:48","27.5.2011 21:00:48",30.18,64.67,245.35,7178760.43,3652305.58,NA,2.8,"3D",NA,"Yes",3.28,3.44,15,"13.6.2011 1:05:18",2,21,"rt_fi_09_008","East",3652305.58+7178760.43i,"2011-05-27 20:00:48"
319613,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-27 22:00:56","27.5.2011 23:00:56",30.18,64.67,248.58,7178738.99,3652341.15,NA,2.4,"3D",NA,"Yes",3.28,3.44,14,"13.6.2011 1:05:18",2,21,"rt_fi_09_008","East",3652341.15+7178738.99i,"2011-05-27 22:00:56"
319614,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2011-05-28 00:00:41","28.5.2011 1:00:41",30.18,64.67,227.04,7178645.91,3652330.35,NA,4.4,"3D",NA,"Yes",3.28,3.44,13,"13.6.2011 1:05:18",2,21,"rt_fi_09_008","East",3652330.35+7178645.91i,"2011-05-28 00:00:41"
