TAG,DATETIME,X,Y,D,LAT,LON,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX
T28, 2010-05-02 18:00:26, 4967.77, 5230.29,  5.000,   45.495373,  -84.073820,   2.5,        ,        ,        ,        , R04 R05 R06 R07 R08 R10 R13 R14 R15 R16 R17 R18 R19 R20 R22 R23 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35 R37
T28, 2010-05-02 18:01:12, 4968.19, 5230.37,  5.055,   45.495374,  -84.073815,   2.5,        ,        ,  5.0552,        , R04 R05 R06 R07 R08 R13 R14 R15 R16 R17 R18 R19 R20 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35 R37
T28, 2010-05-02 18:01:54, 4968.57, 5230.34,  5.000,   45.495373,  -84.073810,   2.6,        ,        ,        ,        , R04 R05 R06 R07 R08 R09 R15 R25 R27 R28 R29 R30 R31 R32 R33 R34 R37
T28, 2010-05-02 18:02:30, 4968.54, 5230.53,  5.055,   45.495375,  -84.073811,   2.6,        ,        ,  5.0552,        , R05 R08 R15 R16 R17 R28 R32 R33 R34
T28, 2010-05-02 18:03:52, 4967.78, 5230.70,  5.000,   45.495377,  -84.073820,   2.5,        ,        ,        ,        , R04 R05 R06 R07 R08 R09 R15 R16 R17 R18 R19 R20 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35 R37
T28, 2010-05-02 18:05:27, 4986.59, 5227.43,  5.000,   45.495347,  -84.073580, 108.2,        ,        ,        ,        , R10 R13 R30
T28, 2010-05-02 18:06:46, 4968.16, 5230.53,  5.000,   45.495375,  -84.073815,   2.5,        ,        ,        ,        , R02 R04 R05 R06 R07 R08 R09 R10 R13 R15 R16 R17 R18 R19 R20 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R37
T28, 2010-05-02 18:07:43, 4968.02, 5230.64,  5.000,   45.495376,  -84.073817,   2.7,        ,        ,        ,        , R07 R08 R09 R10 R13 R15 R16 R17 R20 R26 R28 R32 R34 R37
T28, 2010-05-02 18:08:26, 4968.00, 5230.47,  5.055,   45.495375,  -84.073817,   2.5,        ,        ,  5.0552,        , R02 R04 R05 R06 R07 R08 R09 R12 R14 R16 R17 R18 R19 R20 R22 R25 R26 R27 R28 R29 R31 R32 R33 R34 R35
T28, 2010-05-02 18:09:04, 4967.91, 5230.37,  5.000,   45.495374,  -84.073819,   2.5,        ,        ,        ,        , R04 R05 R06 R07 R08 R09 R10 R14 R16 R17 R18 R19 R20 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35 R37
T28, 2010-05-02 18:09:30, 4968.23, 5229.82,  5.055,   45.495369,  -84.073814,   2.5,        ,        ,  5.0552,        , R04 R05 R07 R08 R09 R15 R17 R25 R27 R28 R29 R30 R31 R32 R33 R34 R37
T28, 2010-05-02 18:10:04, 4970.39, 5231.81,  5.000,   45.495387,  -84.073787,   3.0,        ,        ,        ,        , R05 R06 R08 R09 R14 R16 R19 R22 R26 R30 R31 R32 R33
T28, 2010-05-02 18:10:52, 4970.56, 5234.38,  5.055,   45.495410,  -84.073785,   3.9,        ,        ,  5.0552,        , R05 R10 R19 R26 R31 R32
T28, 2010-05-02 18:11:38, 4968.17, 5230.69,  5.000,   45.495377,  -84.073815,   2.5,        ,        ,        ,        , R02 R04 R06 R07 R08 R09 R10 R16 R17 R18 R19 R20 R24 R25 R26 R28 R29 R30 R31 R32 R33 R34
T28, 2010-05-02 18:12:22, 4968.11, 5230.32,  5.055,   45.495373,  -84.073816,   2.5,        ,        ,  5.0552,        , R04 R06 R07 R08 R09 R10 R14 R16 R17 R18 R19 R20 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35
T28, 2010-05-02 18:13:01, 4968.56, 5230.43,  5.000,   45.495374,  -84.073810,   2.6,        ,        ,        ,        , R05 R06 R07 R08 R09 R10 R13 R14 R15 R16 R17 R19 R20 R25 R27 R28 R29 R30 R31 R32 R33 R34
T28, 2010-05-02 18:13:31, 4967.84, 5230.37,  5.055,   45.495374,  -84.073819,   2.5,        ,        ,  5.0552,        , R04 R05 R06 R07 R08 R09 R10 R13 R15 R16 R17 R18 R19 R20 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35
T28, 2010-05-02 18:14:10, 4968.34, 5230.16,  5.000,   45.495372,  -84.073813,   2.5,        ,        ,        ,        , R04 R05 R06 R07 R08 R09 R10 R13 R14 R16 R17 R18 R19 R20 R24 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34
T28, 2010-05-02 18:14:40, 4968.03, 5230.27,  5.055,   45.495373,  -84.073817,   2.5,        ,        ,  5.0552,        , R04 R05 R06 R07 R08 R09 R10 R13 R15 R16 R17 R18 R19 R20 R24 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R37
T28, 2010-05-02 18:15:19, 4968.03, 5230.22,  5.000,   45.495372,  -84.073817,   2.5,        ,        ,        ,        , R04 R05 R06 R07 R08 R09 R13 R14 R15 R16 R17 R18 R19 R20 R21 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35
T28, 2010-05-02 18:15:50, 4967.95, 5230.25,  5.055,   45.495373,  -84.073818,   2.5,        ,        ,  5.0552,        , R04 R05 R06 R07 R08 R09 R13 R14 R16 R17 R18 R19 R20 R21 R22 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35 R37
T28, 2010-05-02 18:16:33, 4967.80, 5230.33,  5.000,   45.495373,  -84.073820,   2.5,        ,        ,        ,        , R01 R04 R05 R06 R07 R08 R09 R13 R14 R16 R17 R18 R19 R20 R21 R22 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R37
T28, 2010-05-02 18:17:33, 4985.52, 5288.57,  5.000,   45.495897,  -84.073593,  40.6,        ,        ,        ,        , R01 R12 R13 R20 R25
T28, 2010-05-02 18:18:02, 4968.07, 5230.40,  5.055,   45.495374,  -84.073817,   2.5,        ,        ,  5.0552,        , R04 R05 R06 R07 R08 R13 R14 R16 R17 R18 R19 R20 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35
T28, 2010-05-02 18:19:40, 4967.86, 5230.14,  5.000,   45.495372,  -84.073819,   2.5,        ,        ,        ,        , R04 R05 R06 R07 R08 R09 R14 R16 R17 R18 R19 R20 R25 R26 R27 R28 R29 R30 R32 R33 R34 R35
T28, 2010-05-02 18:20:28, 4968.16, 5230.35,  5.055,   45.495374,  -84.073815,   2.5,        ,        ,  5.0552,        , R04 R05 R06 R07 R08 R09 R14 R15 R16 R17 R18 R19 R20 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R37
T28, 2010-05-02 18:22:03, 4968.15, 5230.23,  5.055,   45.495373,  -84.073816,   2.5,        ,        ,  5.0552,        , R04 R06 R07 R08 R09 R10 R14 R15 R16 R17 R18 R19 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35 R37
T28, 2010-05-02 18:22:47, 4968.03, 5230.01,  5.000,   45.495370,  -84.073817,   2.5,        ,        ,        ,        , R04 R05 R06 R07 R08 R09 R10 R13 R14 R15 R16 R17 R18 R19 R20 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R37
T28, 2010-05-02 18:23:28, 4960.23, 5224.86,  5.055,   45.495324,  -84.073917,  12.5,        ,        ,  5.0552,        , R05 R07 R08 R09 R10 R13 R14 R15 R16
T28, 2010-05-02 18:23:59, 4968.22, 5230.29,  5.000,   45.495373,  -84.073815,   2.5,        ,        ,        ,        , R04 R06 R07 R08 R09 R13 R14 R15 R16 R17 R18 R20 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35
T28, 2010-05-02 18:25:19, 4967.79, 5230.31,  5.000,   45.495373,  -84.073820,   2.5,        ,        ,        ,        , R05 R06 R07 R08 R09 R13 R14 R16 R17 R18 R20 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34
T28, 2010-05-02 18:25:45, 4967.99, 5230.43,  5.055,   45.495374,  -84.073818,   2.5,        ,        ,  5.0552,        , R04 R05 R06 R07 R08 R09 R13 R14 R16 R17 R18 R20 R22 R24 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R37
T28, 2010-05-02 18:26:18, 4967.99, 5230.61,  5.000,   45.495376,  -84.073818,   2.5,        ,        ,        ,        , R04 R05 R06 R07 R08 R14 R15 R16 R17 R18 R19 R20 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34
T28, 2010-05-02 18:27:04, 4967.70, 5230.22,  5.055,   45.495372,  -84.073821,   2.5,        ,        ,  5.0552,        , R04 R05 R06 R07 R08 R16 R17 R18 R19 R20 R24 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34
T28, 2010-05-02 18:28:23, 4968.47, 5229.80,  5.055,   45.495369,  -84.073811,   2.6,        ,        ,  5.0552,        , R05 R07 R08 R09 R14 R16 R17 R19 R24 R25 R27 R28 R29 R30 R32 R33 R34 R35
T28, 2010-05-02 18:29:16, 4968.05, 5230.39,  5.055,   45.495374,  -84.073817,   2.5,        ,        ,  5.0552,        , R04 R05 R06 R07 R08 R14 R16 R17 R18 R20 R21 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35
T28, 2010-05-02 18:29:53, 4968.03, 5230.26,  5.000,   45.495373,  -84.073817,   2.5,        ,        ,        ,        , R04 R05 R06 R07 R15 R16 R17 R18 R19 R20 R22 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35
T28, 2010-05-02 18:30:54, 4968.16, 5230.28,  5.000,   45.495373,  -84.073815,   2.5,        ,        ,        ,        , R04 R05 R06 R07 R08 R16 R17 R18 R19 R20 R21 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34
T28, 2010-05-02 18:33:40, 4968.31, 5230.25,  5.055,   45.495373,  -84.073813,   2.6,        ,        ,  5.0552,        , R06 R07 R08 R13 R16 R17 R27 R28 R29 R30 R32 R33 R34
T28, 2010-05-02 18:34:02, 4967.05, 5232.27,  5.000,   45.495391,  -84.073830,   3.7,        ,        ,        ,        , R06 R07 R08 R16 R17 R18 R34
T28, 2010-05-02 18:34:53, 4967.70, 5230.80,  5.000,   45.495378,  -84.073821,   2.5,        ,        ,        ,        , R06 R07 R08 R09 R13 R16 R17 R18 R26 R27 R28 R29 R30 R31 R32 R33 R34
T28, 2010-05-02 18:35:54, 4968.05, 5230.55,  5.000,   45.495375,  -84.073817,   2.5,        ,        ,        ,        , R06 R07 R08 R09 R13 R16 R17 R18 R26 R27 R28 R29 R30 R31 R32 R33 R34 R37
T28, 2010-05-02 18:36:23, 4968.58, 5231.17,  5.055,   45.495381,  -84.073810,   2.6,        ,        ,  5.0552,        , R04 R06 R07 R08 R09 R13 R14 R16 R18 R26 R27 R28 R29 R30 R31 R32 R33 R34
T28, 2010-05-02 18:37:02, 4964.56, 5237.53,  5.000,   45.495438,  -84.073861,  11.2,        ,        ,        ,        , R04 R05 R07 R08 R16 R26
T28, 2010-05-02 18:38:08, 4965.30, 5229.69,  5.000,   45.495368,  -84.073852,   3.4,        ,        ,        ,        , R04 R05 R06 R07 R08 R13 R15 R17 R18 R26 R29 R31 R32 R33
T28, 2010-05-02 18:39:53, 4967.32, 5229.87,  5.000,   45.495369,  -84.073826,   2.6,        ,        ,        ,        , R07 R08 R17 R27 R28 R31 R32 R33 R34
T28, 2010-05-02 18:40:51, 4968.96, 5230.58,  5.000,   45.495376,  -84.073805,   2.7,        ,        ,        ,        , R08 R27 R28 R29 R32 R33 R34
T28, 2010-05-02 18:41:36, 4969.34, 5231.66,  5.055,   45.495385,  -84.073800,   2.8,        ,        ,  5.0552,        , R04 R07 R08 R09 R13 R25 R28 R29 R30 R31 R32 R33 R34
T28, 2010-05-02 18:42:16, 4968.55, 5229.81,  5.000,   45.495369,  -84.073810,   2.6,        ,        ,        ,        , R05 R06 R07 R08 R09 R15 R17 R25 R27 R28 R29 R30 R31 R32 R33 R34
T28, 2010-05-02 18:42:49, 4968.03, 5230.35,  5.055,   45.495374,  -84.073817,   2.5,        ,        ,  5.0552,        , R06 R07 R08 R16 R17 R18 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34
T28, 2010-05-02 18:43:35, 4967.84, 5230.51,  5.000,   45.495375,  -84.073819,   2.5,        ,        ,        ,        , R04 R06 R07 R08 R09 R13 R16 R17 R18 R19 R20 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34
T28, 2010-05-02 18:44:18, 4968.31, 5230.66,  5.055,   45.495376,  -84.073813,   2.5,        ,        ,  5.0552,        , R05 R06 R07 R08 R13 R14 R15 R16 R17 R18 R25 R26 R28 R29 R30 R31 R32 R33 R34
T28, 2010-05-02 18:44:55, 4967.95, 5230.47,  5.000,   45.495375,  -84.073818,   2.5,        ,        ,        ,        , R04 R05 R06 R07 R08 R16 R17 R18 R19 R25 R26 R27 R28 R29 R31 R32 R33 R34
T28, 2010-05-02 18:45:20, 4965.87, 5229.21,  5.055,   45.495363,  -84.073845,   7.1,        ,        ,  5.0552,        , R04 R07 R08 R13 R16 R17 R29
T28, 2010-05-02 18:45:50, 4969.12, 5227.81,  5.000,   45.495351,  -84.073803,   5.9,        ,        ,        ,        , R07 R09 R13 R16 R17 R29 R30
T28, 2010-05-02 18:46:31, 4968.21, 5230.44,  5.055,   45.495374,  -84.073815,   2.5,        ,        ,  5.0552,        , R01 R04 R05 R06 R07 R14 R16 R17 R18 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34
T28, 2010-05-02 18:47:04, 4968.12, 5230.39,  5.000,   45.495374,  -84.073816,   2.5,        ,        ,        ,        , R04 R05 R06 R07 R08 R16 R17 R18 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34
T28, 2010-05-02 18:49:19, 4968.07, 5230.72,  5.055,   45.495377,  -84.073816,   2.6,        ,        ,  5.0552,        , R04 R06 R07 R18 R27 R28 R31 R32 R33 R34
T28, 2010-05-02 18:49:54, 4967.01, 5230.81,  5.000,   45.495378,  -84.073830,   2.6,        ,        ,        ,        , R06 R08 R16 R18 R27 R32 R33 R34
T28, 2010-05-02 18:50:16, 4967.34, 5230.78,  5.055,   45.495377,  -84.073826,   2.7,        ,        ,  5.0552,        , R08 R09 R18 R27 R29 R31 R32 R33 R34
T28, 2010-05-02 18:50:39, 4971.89, 5230.44,  5.000,   45.495374,  -84.073768,   3.3,        ,        ,        ,        , R08 R16 R17 R27 R28 R29 R31 R32 R33
T28, 2010-05-02 18:51:06, 4967.97, 5230.20,  5.055,   45.495372,  -84.073818,   2.6,        ,        ,  5.0552,        , R06 R08 R13 R15 R16 R17 R18 R27 R28 R30 R31 R32 R33 R34
T28, 2010-05-02 18:51:41, 4967.37, 5230.70,  5.000,   45.495377,  -84.073825,   2.5,        ,        ,        ,        , R06 R16 R17 R18 R26 R27 R28 R29 R30 R31 R32 R33 R34
T28, 2010-05-02 18:52:02, 4969.07, 5231.24,  5.055,   45.495382,  -84.073804,   2.7,        ,        ,  5.0552,        , R05 R06 R07 R09 R28 R29 R30 R31 R32 R33 R34
T28, 2010-05-02 18:52:25, 4967.90, 5231.24,  5.000,   45.495382,  -84.073819,   6.3,        ,        ,        ,        , R04 R07 R09 R34
T28, 2010-05-02 18:52:53, 4968.14, 5230.48,  5.055,   45.495375,  -84.073816,   2.5,        ,        ,  5.0552,        , R05 R06 R07 R08 R15 R16 R17 R18 R19 R25 R26 R27 R28 R29 R31 R32 R33 R34
T28, 2010-05-02 18:53:28, 4968.15, 5230.37,  5.000,   45.495374,  -84.073816,   2.5,        ,        ,        ,        , R06 R07 R13 R16 R17 R18 R19 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R37
T28, 2010-05-02 18:53:50, 4965.54, 5224.56,  5.055,   45.495322,  -84.073849,   5.5,        ,        ,  5.0552,        , R05 R07 R09 R13 R16 R17 R30
T28, 2010-05-02 18:54:15, 4967.09, 5228.80,  5.000,   45.495360,  -84.073829,   7.2,        ,        ,        ,        , R05 R08 R09 R22 R30 R31
T28, 2010-05-02 18:54:45, 4967.82, 5230.12,  5.055,   45.495372,  -84.073820,   2.5,        ,        ,  5.0552,        , R06 R07 R08 R13 R15 R16 R17 R18 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R37
T28, 2010-05-02 18:56:02, 4968.14, 5230.32,  5.055,   45.495373,  -84.073816,   2.5,        ,        ,  5.0552,        , R06 R07 R08 R14 R15 R16 R17 R18 R19 R21 R25 R26 R27 R28 R29 R30 R32 R33 R34 R35 R37
T28, 2010-05-02 18:56:22, 4970.35, 5230.09,  5.000,   45.495371,  -84.073787,   3.3,        ,        ,        ,        , R04 R05 R08 R15 R16 R17 R18 R27 R28 R29 R31 R32 R33
T28, 2010-05-02 18:56:43, 4970.56, 5233.52,  5.055,   45.495402,  -84.073785,   7.0,        ,        ,  5.0552,        , R04 R06 R07 R08 R13 R16 R17 R27 R28 R29 R31
T28, 2010-05-02 18:57:05, 4968.05, 5230.43,  5.000,   45.495374,  -84.073817,   2.5,        ,        ,        ,        , R06 R07 R08 R09 R14 R16 R17 R18 R19 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35 R37
T28, 2010-05-02 18:57:31, 4978.47, 5239.92,  5.055,   45.495460,  -84.073683,  10.2,        ,        ,  5.0552,        , R04 R06 R08 R28
T28, 2010-05-02 18:58:03, 4968.35, 5230.48,  5.000,   45.495375,  -84.073813,   2.6,        ,        ,        ,        , R04 R06 R07 R09 R15 R16 R17 R18 R19 R25 R27 R28 R29 R30 R31 R32 R33 R34 R35
T28, 2010-05-02 18:58:49, 4968.38, 5229.96,  5.055,   45.495370,  -84.073813,   2.6,        ,        ,  5.0552,        , R04 R06 R07 R08 R09 R13 R14 R15 R17 R18 R19 R21 R25 R27 R28 R29 R30 R31 R32 R33 R34 R35
T28, 2010-05-02 18:59:30, 4967.99, 5230.31,  5.000,   45.495373,  -84.073818,   2.5,        ,        ,        ,        , R04 R05 R06 R07 R08 R09 R13 R14 R15 R16 R17 R18 R20 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34
T28, 2010-05-02 19:00:05, 4967.99, 5230.27,  5.055,   45.495373,  -84.073818,   2.5,        ,        ,  5.0552,        , R04 R05 R06 R07 R08 R09 R13 R14 R15 R16 R17 R18 R19 R20 R24 R25 R26 R27 R28 R29 R30 R32 R33 R34 R37 R39
T28, 2010-05-02 19:00:26, 4954.55, 5219.46,  5.000,   45.495276,  -84.073989,  32.6,        ,        ,        ,        , R08 R09 R13 R14 R15
T28, 2010-05-02 19:00:48, 4967.97, 5230.14,  5.055,   45.495372,  -84.073818,   2.5,        ,        ,  5.0552,        , R04 R06 R07 R09 R13 R14 R16 R17 R18 R19 R20 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R37 R38 R39
T28, 2010-05-02 19:01:14, 4968.26, 5230.04,  5.000,   45.495371,  -84.073814,   2.5,        ,        ,        ,        , R04 R06 R07 R09 R13 R14 R16 R17 R18 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R38 R39
T28, 2010-05-02 19:01:46, 4970.25, 5229.40,  5.055,   45.495365,  -84.073789,   3.3,        ,        ,  5.0552,        , R15 R16 R27 R28 R29 R30 R31 R32 R33 R39
T28, 2010-05-02 19:02:31, 4967.80, 5230.77,  5.000,   45.495377,  -84.073820,   2.5,        ,        ,        ,        , R06 R07 R08 R09 R16 R17 R18 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35 R38 R39
T28, 2010-05-02 19:03:13, 4968.51, 5230.55,  5.055,   45.495375,  -84.073811,   2.6,        ,        ,  5.0552,        , R07 R08 R16 R17 R27 R28 R29 R30 R31 R32 R33 R34 R37 R38 R39
T28, 2010-05-02 19:03:46, 4968.04, 5231.21,  5.000,   45.495381,  -84.073817,   2.5,        ,        ,        ,        , R07 R08 R16 R17 R26 R27 R28 R29 R31 R32 R33 R34 R38 R39
T28, 2010-05-02 19:04:34, 4966.14, 5227.07,  5.055,   45.495344,  -84.073841,   6.7,        ,        ,  5.0552,        , R07 R17 R27 R28 R29 R31
T28, 2010-05-02 19:05:21, 4969.81, 5229.45,  5.000,   45.495366,  -84.073794,   3.1,        ,        ,        ,        , R07 R08 R13 R17 R27 R28 R33 R39
T28, 2010-05-02 19:06:07, 4964.94, 5230.46,  5.055,   45.495375,  -84.073857,   2.6,        ,        ,  5.0552,        , R08 R16 R17 R27 R28 R32 R33 R34 R38
T28, 2010-05-02 19:07:22, 4982.92, 5231.07,  5.055,   45.495380,  -84.073626,   7.2,        ,        ,  5.0552,        , R04 R05 R13 R27 R30 R32 R33
T28, 2010-05-02 19:08:10, 4967.58, 5231.17,  5.000,   45.495381,  -84.073823,   2.6,        ,        ,        ,        , R04 R05 R09 R16 R18 R20 R25 R26 R27 R28 R29 R31 R32 R33 R34
T28, 2010-05-02 19:08:57, 4967.96, 5229.80,  5.055,   45.495369,  -84.073818,   2.6,        ,        ,  5.0552,        , R04 R05 R06 R13 R18 R19 R22 R24 R25 R26 R27 R28 R31 R32 R33 R34 R38 R39
T28, 2010-05-02 19:09:43, 4967.88, 5230.34,  5.000,   45.495373,  -84.073819,   2.5,        ,        ,        ,        , R04 R05 R06 R08 R17 R18 R19 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R38 R39
T28, 2010-05-02 19:10:24, 4967.67, 5230.38,  5.055,   45.495374,  -84.073822,   2.5,        ,        ,  5.0552,        , R04 R06 R07 R08 R16 R17 R18 R19 R20 R25 R26 R27 R28 R30 R31 R32 R33 R34 R38 R39
T28, 2010-05-02 19:10:59, 4967.47, 5229.66,  5.000,   45.495367,  -84.073824,   2.8,        ,        ,        ,        , R05 R08 R16 R20 R21 R25 R26 R28 R30 R34 R37 R38 R39
T28, 2010-05-02 19:11:38, 4967.93, 5230.60,  5.000,   45.495376,  -84.073818,   2.5,        ,        ,        ,        , R04 R05 R06 R07 R08 R13 R16 R17 R18 R24 R25 R27 R28 R29 R30 R31 R32 R33 R34 R35 R38 R39
T28, 2010-05-02 19:11:58, 4964.11, 5236.93,  5.055,   45.495433,  -84.073867,   5.4,        ,        ,  5.0552,        , R04 R06 R07 R08 R17 R34
T28, 2010-05-02 19:12:20, 4968.47, 5230.69,  5.000,   45.495377,  -84.073811,   2.5,        ,        ,        ,        , R05 R06 R17 R18 R21 R26 R27 R28 R29 R31 R32 R33 R34 R37 R38 R39
T28, 2010-05-02 19:12:44, 4968.02, 5230.47,  5.055,   45.495375,  -84.073817,   2.5,        ,        ,  5.0552,        , R04 R06 R07 R08 R13 R17 R18 R19 R20 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R38 R39
T28, 2010-05-02 19:13:13, 4968.14, 5230.29,  5.000,   45.495373,  -84.073816,   2.5,        ,        ,        ,        , R04 R05 R06 R07 R08 R13 R17 R19 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R38 R39
T28, 2010-05-02 19:13:53, 4967.89, 5230.50,  5.055,   45.495375,  -84.073819,   2.5,        ,        ,  5.0552,        , R04 R06 R07 R08 R09 R13 R15 R16 R17 R18 R19 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R38 R39
T28, 2010-05-02 19:14:22, 4967.79, 5230.43,  5.000,   45.495374,  -84.073820,   2.5,        ,        ,        ,        , R04 R06 R07 R08 R13 R16 R17 R18 R21 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R38 R39
T28, 2010-05-02 19:15:02, 4968.26, 5231.16,  5.055,   45.495381,  -84.073814,   2.5,        ,        ,  5.0552,        , R04 R05 R06 R07 R08 R13 R16 R17 R18 R19 R20 R25 R26 R28 R29 R30 R31 R32 R33 R34
T28, 2010-05-02 19:15:33, 4964.58, 5237.08,  5.000,   45.495434,  -84.073861,  20.9,        ,        ,        ,        , R05 R07 R08 R13 R16
T28, 2010-05-02 19:16:16, 4967.94, 5230.49,  5.055,   45.495375,  -84.073818,   2.5,        ,        ,  5.0552,        , R04 R05 R06 R07 R08 R09 R13 R17 R26 R27 R28 R29 R30 R31 R32 R33 R34 R38 R39
T28, 2010-05-02 19:16:52, 4968.06, 5230.45,  5.000,   45.495375,  -84.073817,   2.5,        ,        ,        ,        , R04 R05 R06 R07 R08 R16 R17 R19 R20 R25 R26 R27 R28 R29 R30 R32 R33 R34 R38 R39
T28, 2010-05-02 19:18:18, 4968.35, 5229.65,  5.055,   45.495367,  -84.073813,   4.0,        ,        ,  5.0552,        , R07 R08 R13 R16 R17 R39
T28, 2010-05-02 19:18:40, 4982.24, 5235.95,  5.000,   45.495424,  -84.073635,  33.9,        ,        ,        ,        , R08 R17 R29
T28, 2010-05-02 19:19:05, 4967.91, 5230.61,  5.055,   45.495376,  -84.073819,   2.5,        ,        ,  5.0552,        , R04 R06 R07 R15 R16 R17 R18 R19 R20 R26 R27 R28 R29 R30 R31 R32 R33 R34 R35 R38 R39
T28, 2010-05-02 19:19:36, 4968.71, 5230.84,  5.000,   45.495378,  -84.073808,   2.6,        ,        ,        ,        , R05 R07 R09 R15 R16 R17 R18 R19 R25 R27 R28 R29 R30 R31 R32 R33 R34 R37 R38 R39
T28, 2010-05-02 19:20:53, 4967.96, 5230.76,  5.000,   45.495377,  -84.073818,   2.5,        ,        ,        ,        , R04 R06 R07 R08 R09 R16 R17 R18 R19 R20 R25 R26 R27 R28 R29 R30 R31 R32 R33 R34 R38 R39
T28, 2010-05-02 19:21:15, 4968.42, 5230.30,  5.055,   45.495373,  -84.073812,   2.5,        ,        ,  5.0552,        , R05 R06 R07 R08 R17 R18 R27 R28 R29 R30 R31 R32 R33 R34
T28, 2010-05-02 19:21:39, 4967.93, 5230.70,  5.000,   45.495377,  -84.073818,   2.5,        ,        ,        ,        , R04 R06 R09 R16 R17 R18 R20 R26 R27 R28 R29 R30 R32 R33 R34 R38 R39
T28, 2010-05-02 19:22:08, 4980.22, 5231.31,  5.055,   45.495382,  -84.073661,  35.6,        ,        ,  5.0552,        , R09 R30 R31
T28, 2010-05-02 19:22:47, 4969.26, 5231.99,  5.000,   45.495388,  -84.073801,   3.5,        ,        ,        ,        , R07 R08 R09 R16 R26 R32
T28, 2010-05-02 19:23:54, 4967.85, 5230.52,  5.000,   45.495375,  -84.073819,   2.5,        ,        ,        ,        , R06 R07 R08 R09 R16 R17 R18 R20 R22 R26 R27 R28 R29 R30 R31 R32 R33 R34 R38 R39
T28, 2010-05-02 19:24:22, 4968.30, 5232.44,  5.055,   45.495392,  -84.073814,   6.6,        ,        ,  5.0552,        , R06 R07 R08 R14 R16 R17 R19 R28 R29
T28, 2010-05-02 19:25:24, 4967.95, 5230.63,  5.055,   45.495376,  -84.073818,   2.5,        ,        ,  5.0552,        , R07 R08 R14 R16 R17 R18 R25 R26 R27 R28 R29 R31 R32 R33 R34 R38 R39
T28, 2010-05-02 19:25:54, 4968.17, 5231.14,  5.000,   45.495381,  -84.073815,   2.8,        ,        ,        ,        , R04 R06 R07 R08 R16 R17 R18 R26 R28 R29 R30 R31 R32 R33
T28, 2010-05-02 19:27:09, 4968.35, 5230.77,  5.000,   45.495377,  -84.073813,   2.5,        ,        ,        ,        , R06 R07 R13 R16 R17 R18 R26 R27 R28 R29 R30 R31 R32 R33 R34 R38 R39
T28, 2010-05-02 19:27:57, 4967.18, 5232.56,  5.275,   45.495393,  -84.073828,   3.2,        ,        ,  5.2750,        , R07 R15 R16 R25 R28 R30 R34
